timestamp,usedPEs,jobsRunning,JobsInLongQueue,JobsInMediumQueue
1.40915635725E9,288,10,0,0
1.40915996325E9,244,10,0,0
1.40916356625E9,268,13,0,0
1.40916717025E9,268,13,0,0
1.40917077125E9,268,13,0,0
1.40917437425E9,268,13,0,0
1.4091779755E9,268,13,0,0
1.40918160125E9,268,13,0,0
1.40918521225E9,244,12,0,0
1.40918882825E9,244,12,0,0
1.40919243325E9,244,12,0,0
1.40919603625E9,244,12,0,0
1.40919964625E9,188,10,0,0
1.40920325525E9,164,9,0,0
1.40920686325E9,164,9,0,0
1.40921046625E9,164,9,0,0
1.40921407425E9,164,9,0,0
1.40921768525E9,152,8,0,0
1.40922129425E9,128,7,0,0
1.40922490325E9,96,6,0,0
1.40922850825E9,96,6,0,0
1.40923211225E9,96,6,0,0
1.4092357215E9,108,7,0,0
1.40923933325E9,108,7,0,0
1.40924293725E9,108,7,0,0
1.40924653925E9,108,7,0,0
1.40925016125E9,108,7,0,0
1.40925376925E9,108,7,0,0
1.40925737225E9,108,7,0,0
1.40926097625E9,108,7,0,0
1.40926458225E9,96,6,0,0
1.40926818875E9,84,5,0,0
1.40927180575E9,72,4,0,0
1.40927540725E9,72,4,0,0
1.40927900825E9,72,4,0,0
1.40928262725E9,60,3,0,0
1.40928624325E9,60,3,0,0
1.40928984625E9,60,3,0,0
1.40929345725E9,60,3,0,0
1.40929705925E9,60,3,0,0
1.40930066325E9,60,3,0,0
1.40930427025E9,60,3,0,0
1.40930788325E9,60,3,0,0
1.40931148525E9,48,2,0,0
1.40931508625E9,48,2,0,0
1.40931869525E9,48,2,0,0
1.40932230125E9,48,2,0,0
1.40932591525E9,60,3,0,0
1.4093295275E9,60,3,0,0
1.40933314525E9,60,3,0,0
1.40933674825E9,60,3,0,0
1.409340367E9,60,3,0,0
1.40934398725E9,60,3,0,0
1.40934761225E9,60,3,0,0
1.40935121425E9,60,3,0,0
1.40935482025E9,60,3,0,0
1.40935844125E9,60,3,0,0
1.40936206325E9,60,3,0,0
1.40936566925E9,60,3,0,0
1.40936927325E9,84,4,0,0
1.40937287525E9,60,3,0,0
1.40937648725E9,60,3,0,0
1.40938008925E9,60,3,0,0
1.4093837195E9,60,3,0,0
1.40938732025E9,60,3,0,0
1.40939092225E9,60,3,0,0
1.40939453225E9,60,3,0,0
1.40939813325E9,60,3,0,0
1.40940174125E9,60,3,0,0
1.40940535125E9,76,4,0,0
1.40940895825E9,76,4,0,0
1.40941255925E9,76,4,0,0
1.40941616325E9,76,4,0,0
1.40941976725E9,60,3,0,0
1.40942338725E9,60,3,0,0
1.40942699475E9,60,3,0,0
1.40943060625E9,48,3,0,0
1.40943420925E9,36,2,0,0
1.40943781925E9,36,2,0,0
1.40944142125E9,36,2,0,0
1.40944502225E9,12,1,0,0
1.40944863025E9,12,1,0,0
1.40945223425E9,24,2,0,0
1.40945584125E9,12,1,0,0
1.40945944525E9,12,1,0,0
1.40946304625E9,12,1,0,0
1.40946666625E9,12,1,0,0
1.40947027225E9,12,1,0,0
1.40947388025E9,12,1,0,0
1.40947748125E9,12,1,0,0
1.40948109425E9,12,1,0,0
1.40948470225E9,12,1,0,0
1.40948830525E9,12,1,0,0
1.40977122225E9,1,1,0,0
1.40977487925E9,49,5,0,0
1.40977882625E9,13,2,0,0
1.40978282625E9,49,5,0,0
1.40978682125E9,37,4,0,0
1.40979045825E9,13,2,0,0
1.40979419825E9,25,3,0,0
1.40979781925E9,13,2,0,0
1.40980146925E9,13,2,0,0
1.40980543925E9,13,2,0,0
1.40980915225E9,13,2,0,0
1.40981287125E9,13,2,0,0
1.40981676425E9,13,2,0,0
1.40982039025E9,13,2,0,0
1.40982453925E9,13,2,0,0
1.40982822525E9,36,3,0,0
1.40983218025E9,12,1,0,0
1.40983584125E9,24,2,0,0
1.40983967925E9,12,1,0,0
1.40984331425E9,12,1,0,0
1.40984723325E9,12,1,0,0
1.40985109725E9,12,1,0,0
1.40985482625E9,12,1,0,0
1.40985877125E9,12,1,0,0
1.40986242125E9,24,2,0,0
1.40986602725E9,36,3,0,0
1.40986973025E9,36,3,0,0
1.40987339825E9,60,5,0,0
1.40987701925E9,48,4,0,0
1.40988066925E9,60,4,0,0
1.40988427125E9,60,4,0,0
1.40988787725E9,48,3,0,0
1.40989149925E9,24,2,0,0
1.40989537525E9,12,1,0,0
1.40989903925E9,12,1,0,0
1.40990273925E9,12,1,0,0
1.40990635225E9,12,1,0,0
1.40991770625E9,12,1,0,0
1.40992412025E9,36,3,0,0
1.40992804425E9,24,2,0,0
1.40993220425E9,36,3,0,0
1.40993626725E9,24,2,0,0
1.40994017025E9,12,1,0,0
1.40995758025E9,60,1,0,0
1.40997152425E9,84,3,0,0
1.40997546425E9,60,1,0,0
1.40998232425E9,60,1,0,0
1.41001372125E9,12,1,0,0
1.41002519025E9,24,1,0,0
1.41005764125E9,60,1,0,0
1.41006139325E9,12,1,0,0
1.41009618825E9,12,1,0,0
1.41010220225E9,12,1,0,0
1.41010628725E9,12,1,0,0
1.41013974625E9,12,1,0,0
1.41014562325E9,60,1,0,0
1.41015282325E9,60,1,0,0
1.41015993225E9,60,1,0,0
1.41017983425E9,60,1,0,0
1.41018380425E9,72,2,0,0
1.41018873525E9,72,2,0,0
1.41019242425E9,72,2,0,0
1.41019768725E9,48,3,0,0
1.41020169925E9,300,12,0,0
1.41020540425E9,180,9,0,0
1.41020903125E9,324,15,0,0
1.41021315825E9,252,12,0,0
1.41021679925E9,180,9,0,0
1.41022046525E9,228,13,0,0
1.41022415625E9,228,13,0,0
1.41022816125E9,192,11,0,0
1.41023184825E9,192,11,0,0
1.41023551525E9,192,11,0,0
1.41023913525E9,180,10,0,0
1.41024282425E9,180,10,0,0
1.41024672325E9,132,8,0,0
1.41025050625E9,132,8,0,0
1.41025412625E9,132,8,0,0
1.41025800225E9,120,7,0,0
1.41026161525E9,360,17,0,0
1.41026522025E9,360,17,0,0
1.41026891425E9,360,17,0,0
1.41027256125E9,389,24,0,0
1.41027616725E9,389,24,0,0
1.41027984025E9,389,24,0,0
1.41028382325E9,401,25,0,0
1.41028755125E9,401,25,2,0
1.41029117325E9,401,25,1,0
1.41029482525E9,413,26,1,0
1.41029842825E9,413,26,0,0
1.41030208725E9,365,24,0,0
1.41030576125E9,365,24,0,0
1.41030941525E9,317,22,0,0
1.41031329925E9,305,22,0,0
1.41031700425E9,293,21,0,0
1.41032063125E9,269,19,0,0
1.41032430125E9,269,19,0,0
1.41032794225E9,269,19,0,0
1.41033159325E9,269,19,0,0
1.41033540025E9,233,17,0,0
1.41033915825E9,209,16,0,0
1.41034279925E9,209,16,0,0
1.41034646525E9,185,15,0,0
1.41035009725E9,197,16,0,0
1.41035375625E9,185,15,0,0
1.41035743425E9,185,15,0,0
1.41036136125E9,173,14,0,0
1.41036504825E9,325,17,0,0
1.41036869025E9,381,19,0,0
1.41037231525E9,349,18,0,0
1.41037593525E9,293,17,0,0
1.41037960025E9,349,19,0,0
1.41038322425E9,341,20,0,0
1.41038703825E9,317,19,0,0
1.41039065225E9,245,17,0,0
1.41039427225E9,221,15,0,0
1.41039789225E9,220,14,0,0
1.41040152325E9,220,14,0,0
1.41040514225E9,220,14,0,0
1.41040874825E9,220,14,0,0
1.41041238025E9,220,14,0,0
1.41041599125E9,196,13,0,0
1.41041970625E9,184,12,0,0
1.41042332625E9,184,12,0,0
1.41042701225E9,184,12,0,0
1.41043070025E9,184,12,0,0
1.41043440225E9,184,12,0,0
1.41043801525E9,160,11,0,0
1.41044162025E9,232,20,0,0
1.41044522525E9,232,20,0,0
1.41044888225E9,282,23,0,0
1.41045251125E9,306,24,0,0
1.41045611425E9,306,24,0,0
1.41045976125E9,258,23,0,0
1.41046336725E9,258,23,0,0
1.41046702625E9,258,23,0,0
1.41047063825E9,258,23,0,0
1.41047424025E9,258,23,0,0
1.41047793025E9,258,23,0,0
1.41048156325E9,246,22,0,0
1.41048533025E9,210,19,0,0
1.41048896425E9,186,17,0,0
1.41049262325E9,162,15,0,0
1.41049635125E9,150,14,0,0
1.41049995925E9,150,14,0,0
1.41050357325E9,150,14,0,0
1.41050722525E9,126,13,0,0
1.41051082825E9,126,13,0,0
1.41051448725E9,126,13,0,0
1.41051812625E9,126,13,0,0
1.41052176125E9,126,13,0,0
1.41052541525E9,164,17,0,0
1.41052915025E9,162,15,0,0
1.41053280225E9,164,17,0,0
1.41053645125E9,164,17,0,0
1.41054009925E9,152,16,0,0
1.41054371025E9,164,16,0,0
1.41054734325E9,128,14,0,0
1.41055094425E9,176,15,0,0
1.41055460425E9,176,15,0,0
1.41055823125E9,188,16,0,0
1.41056184225E9,176,15,0,0
1.41056544625E9,152,14,0,0
1.41056908725E9,152,14,0,0
1.41057270125E9,152,14,0,0
1.41057631525E9,152,14,0,0
1.41057993225E9,151,13,0,0
1.41058354225E9,152,14,0,0
1.41058715525E9,150,12,0,0
1.41059078925E9,150,12,0,0
1.41059439025E9,150,12,0,0
1.41059799325E9,150,12,0,0
1.41060162025E9,150,12,0,0
1.41060524325E9,126,10,0,0
1.41060889325E9,126,10,0,0
1.41061250925E9,78,9,0,0
1.41061611025E9,78,9,0,0
1.41061973025E9,78,9,0,0
1.41062333225E9,78,9,0,0
1.4106269615E9,78,9,0,0
1.41063056625E9,78,9,0,0
1.41063420025E9,78,9,0,0
1.41063781525E9,78,9,0,0
1.41064145225E9,78,9,0,0
1.41064505625E9,78,9,0,0
1.41064866825E9,78,9,0,0
1.41065235825E9,78,9,0,0
1.41065599925E9,54,8,0,0
1.41065963325E9,54,8,0,0
1.4106632335E9,54,8,0,0
1.41066685825E9,54,8,0,0
1.41067046525E9,54,8,0,0
1.41067409725E9,54,8,0,0
1.41067771325E9,54,8,0,0
1.41068133125E9,54,8,0,0
1.41068495625E9,54,8,0,0
1.41068858525E9,54,8,0,0
1.41069218625E9,54,8,0,0
1.41069578725E9,54,8,0,0
1.41069940325E9,54,8,0,0
1.41070301425E9,66,9,0,0
1.41070661725E9,54,8,0,0
1.41071023425E9,54,8,0,0
1.41071385925E9,54,8,0,0
1.41071746425E9,54,8,0,0
1.41072108325E9,54,8,0,0
1.41072471525E9,54,8,0,0
1.41072831825E9,66,9,0,0
1.41073192025E9,66,9,0,0
1.41073553825E9,66,9,0,0
1.41073918325E9,54,8,0,0
1.41074278925E9,54,8,0,0
1.4107464285E9,54,8,0,0
1.4107500355E9,54,8,0,0
1.41075365525E9,54,8,0,0
1.41075730525E9,54,8,0,0
1.41076095425E9,54,8,0,0
1.41076456125E9,54,8,0,0
1.41076816225E9,54,8,0,0
1.41077180225E9,54,8,0,0
1.41077542325E9,54,8,0,0
1.41077902525E9,54,8,0,0
1.41078263425E9,104,11,0,0
1.41078624225E9,116,12,0,0
1.41078984825E9,107,14,0,0
1.41079346425E9,106,13,0,0
1.4107970725E9,105,12,0,0
1.41080067925E9,105,12,0,0
1.41080428525E9,129,14,0,0
1.41080789025E9,165,17,0,0
1.41081151525E9,129,14,0,0
1.41081513525E9,129,14,0,0
1.4108187395E9,129,14,0,0
1.41082242425E9,129,14,0,0
1.41082604125E9,261,25,0,0
1.41082966825E9,249,24,0,0
1.41083330725E9,249,24,0,0
1.41083691425E9,249,24,0,0
1.41084054825E9,249,24,0,0
1.4108441785E9,237,23,0,0
1.41084778925E9,237,23,0,0
1.4108514105E9,237,23,0,0
1.41085503725E9,237,23,0,0
1.41085863825E9,237,23,0,0
1.41086224425E9,237,23,0,0
1.41086585225E9,189,22,0,0
1.41086945325E9,141,19,0,0
1.41087307225E9,165,15,0,0
1.41087669225E9,189,17,0,0
1.41088032325E9,177,16,0,0
1.41088394125E9,201,18,0,0
1.41088754225E9,129,15,0,0
1.41089114825E9,201,21,0,0
1.41089476225E9,212,21,0,0
1.41089838025E9,223,21,0,0
1.41090198625E9,197,17,0,0
1.41090558925E9,185,16,0,0
1.41090919125E9,137,15,0,0
1.4109128105E9,137,15,0,0
1.41091641425E9,125,14,0,0
1.4109200395E9,113,13,0,0
1.41092364825E9,101,12,0,0
1.41092726525E9,101,12,0,0
1.41093087425E9,89,11,0,0
1.4109344765E9,77,10,0,0
1.41093810625E9,77,10,0,0
1.41094172125E9,77,10,0,0
1.41094532625E9,77,10,0,0
1.41094894225E9,77,10,0,0
1.4109525835E9,77,10,0,0
1.41095621225E9,77,10,0,0
1.41095984425E9,53,9,0,0
1.41096345025E9,53,9,0,0
1.41096705425E9,125,15,0,0
1.41097066425E9,125,15,0,0
1.41097428325E9,58,14,0,0
1.41097789625E9,58,14,0,0
1.41098150025E9,58,14,0,0
1.41098510525E9,58,14,0,0
1.41098871425E9,154,22,0,0
1.41099239325E9,154,22,0,0
1.41099600225E9,166,23,0,0
1.41099961525E9,166,23,0,0
1.41100322025E9,166,23,0,0
1.41100682525E9,166,23,0,0
1.41101046825E9,166,23,0,0
1.41101408225E9,166,23,0,0
1.41101770025E9,166,23,0,0
1.41102131125E9,166,23,0,0
1.41102491425E9,154,22,0,0
1.41102855325E9,154,22,0,0
1.41103216125E9,142,21,0,0
1.41103576725E9,142,21,0,0
1.41103936925E9,130,20,0,0
1.41104298825E9,118,19,0,0
1.41104661825E9,118,19,0,0
1.41105022625E9,142,20,0,0
1.41105383825E9,142,20,0,0
1.41105744025E9,142,20,0,0
1.41106105125E9,262,23,0,0
1.41106466525E9,250,23,0,0
1.41106828225E9,250,23,0,0
1.4110719105E9,237,22,0,0
1.41107551625E9,237,22,0,0
1.41107912325E9,237,22,0,0
1.41108272525E9,237,22,0,0
1.41108632825E9,237,22,0,0
1.41108993025E9,237,22,0,0
1.4110935415E9,225,21,0,0
1.41109716325E9,225,21,0,0
1.41110076825E9,213,20,0,0
1.41110445825E9,213,20,0,0
1.41110806825E9,213,20,0,0
1.41111167625E9,213,20,0,0
1.41111528225E9,213,20,0,0
1.41111889325E9,213,20,0,0
1.41112251425E9,213,20,0,0
1.41112612125E9,213,20,0,0
1.41112973025E9,165,19,0,0
1.41113336425E9,189,21,0,0
1.41113696825E9,249,22,0,0
1.41114062325E9,249,22,0,0
1.41114424425E9,249,22,0,0
1.41114786025E9,201,21,0,0
1.41115148325E9,141,20,0,0
1.41115508625E9,117,18,0,0
1.41115869125E9,93,16,0,0
1.41116235125E9,92,15,0,0
1.41116595925E9,92,15,0,0
1.41116957325E9,260,17,0,0
1.41117318125E9,260,17,0,0
1.41117680525E9,260,17,0,0
1.41118041725E9,260,17,0,0
1.41118402525E9,260,17,0,0
1.41118762825E9,200,16,0,0
1.41119128725E9,140,15,0,0
1.41119492625E9,140,15,0,0
1.41119852825E9,140,15,0,0
1.4112021325E9,140,15,0,0
1.41120573525E9,140,15,0,0
1.41120936125E9,140,15,0,0
1.41121298525E9,140,15,0,0
1.41121660325E9,140,15,0,0
1.41122020725E9,140,15,0,0
1.41122381525E9,140,15,0,0
1.41122744725E9,140,15,0,0
1.41123105125E9,80,14,0,0
1.4112346555E9,80,14,0,0
1.41123826325E9,80,14,0,0
1.41124188025E9,80,14,0,0
1.41124549725E9,80,14,0,0
1.41124909925E9,80,14,0,0
1.41125271125E9,80,14,0,0
1.41125633225E9,80,14,0,0
1.41125995025E9,80,14,0,0
1.41126355425E9,80,14,0,0
1.41126719225E9,80,14,0,0
1.41127080225E9,80,14,0,0
1.41127440725E9,80,14,0,0
1.41127801225E9,80,14,0,0
1.41128163725E9,80,14,0,0
1.41128523925E9,80,14,0,0
1.41128885125E9,80,14,0,0
1.41129248425E9,80,14,0,0
1.41129609925E9,80,14,0,0
1.41129971025E9,80,14,0,0
1.41130334325E9,80,14,0,0
1.41130694425E9,68,13,0,0
1.41131054725E9,56,12,0,0
1.41131415525E9,56,12,0,0
1.41131780425E9,56,12,0,0
1.4113214055E9,56,12,0,0
1.41132503125E9,56,12,0,0
1.41132864225E9,56,12,0,0
1.41133224625E9,56,12,0,0
1.41133588725E9,56,12,0,0
1.41133950125E9,56,12,0,0
1.41134311525E9,56,12,0,0
1.41134673225E9,56,12,0,0
1.41135034225E9,56,12,0,0
1.41135395525E9,44,11,0,0
1.41135756925E9,44,11,0,0
1.41136118925E9,44,11,0,0
1.41136479025E9,44,11,0,0
1.41136839325E9,44,11,0,0
1.41137202025E9,32,10,0,0
1.41137562325E9,32,10,0,0
1.41137923825E9,32,10,0,0
1.41138284325E9,32,10,0,0
1.41138647825E9,32,10,0,0
1.41139008425E9,56,11,0,0
1.41139369125E9,56,11,0,0
1.41139729325E9,80,12,0,0
1.41140089525E9,73,16,0,0
1.41140450025E9,237,16,0,0
1.41140810925E9,241,20,0,0
1.41141171025E9,241,20,0,0
1.41141532125E9,191,17,0,0
1.41141892825E9,190,16,0,0
1.41142253025E9,143,15,0,0
1.41142613225E9,143,15,0,0
1.4114297615E9,142,14,0,0
1.41143336625E9,142,14,0,0
1.41143697025E9,142,14,0,0
1.41144057325E9,142,14,0,0
1.41144420025E9,166,15,0,0
1.41144781525E9,93,12,0,0
1.41145144925E9,94,13,0,0
1.41145505225E9,94,13,0,0
1.41145865625E9,90,9,0,0
1.41146225725E9,46,12,0,0
1.41146586225E9,46,12,0,0
1.41146946425E9,46,12,0,0
1.41147306825E9,44,10,0,0
1.41147667625E9,22,11,0,0
1.41148030125E9,70,12,0,0
1.41148391825E9,70,12,0,0
1.4114875205E9,58,11,0,0
1.41149112725E9,58,11,0,0
1.41149473325E9,58,11,0,0
1.41149833425E9,128,12,0,0
1.41150194225E9,521,18,5,3
1.41150555325E9,499,20,8,0
1.41150915825E9,351,23,0,0
1.41151277525E9,334,17,0,0
1.41151638125E9,334,17,0,0
1.41151999025E9,308,14,0,0
1.41152359325E9,310,16,0,0
1.41152719725E9,334,17,0,0
1.41153079925E9,334,17,0,0
1.41153440425E9,274,16,0,0
1.41153800525E9,214,15,0,0
1.41154161525E9,214,15,0,0
1.41154522025E9,214,15,0,0
1.41154882525E9,214,15,0,0
1.41155243125E9,214,15,0,0
1.41155603325E9,202,14,0,0
1.4115596335E9,166,14,0,0
1.41156324325E9,187,12,0,0
1.41156685525E9,178,15,0,0
1.41157045825E9,231,22,0,0
1.41157405925E9,183,20,0,0
1.41157766525E9,183,21,0,0
1.41158126825E9,231,24,0,0
1.41158487125E9,231,24,0,0
1.41158847925E9,231,24,0,0
1.41159208925E9,230,23,0,0
1.41159569325E9,227,20,0,0
1.41159929525E9,225,18,0,0
1.41160289625E9,286,20,0,0
1.41160649725E9,258,15,0,0
1.41161010425E9,238,18,0,0
1.41161371325E9,190,17,0,0
1.41161731425E9,118,15,0,0
1.41162092125E9,106,14,0,0
1.41162452325E9,106,14,0,0
1.41162812625E9,106,14,0,0
1.41163172725E9,106,14,0,0
1.41163532925E9,82,13,0,0
1.41163893025E9,82,13,0,0
1.41164253125E9,82,13,0,0
1.41164613225E9,130,14,0,0
1.41164973725E9,128,12,0,0
1.41165335625E9,174,12,0,0
1.41165695925E9,150,11,0,0
1.41166056325E9,150,11,0,0
1.41166416625E9,154,15,0,0
1.41166777625E9,154,15,0,0
1.41167138125E9,226,18,0,0
1.4116749835E9,178,17,0,0
1.41167858525E9,176,15,0,0
1.41168218625E9,190,18,0,0
1.41168578725E9,190,18,0,0
1.41168939025E9,202,19,0,0
1.41169299125E9,202,19,0,0
1.41169659425E9,190,18,0,0
1.41170019625E9,190,18,0,0
1.41170380325E9,190,18,0,0
1.41170741425E9,189,17,0,0
1.41171101525E9,190,18,0,0
1.41171461625E9,190,18,0,0
1.41171821725E9,190,18,0,0
1.4117218335E9,190,18,0,0
1.41172543425E9,190,18,0,0
1.41172903725E9,190,18,0,0
1.41173263925E9,190,18,0,0
1.41173624625E9,190,18,0,0
1.41173984725E9,195,23,0,0
1.41174345025E9,195,23,0,0
1.41174705225E9,171,22,0,0
1.41175065425E9,171,22,0,0
1.41175425625E9,219,26,0,0
1.41175785925E9,219,26,0,0
1.41176146425E9,194,24,0,0
1.41176506825E9,190,20,0,0
1.41176867025E9,190,20,0,0
1.41177227725E9,190,20,0,0
1.41177588325E9,190,20,0,0
1.41177948625E9,214,21,0,0
1.41178310825E9,214,21,0,0
1.41178671025E9,190,20,0,0
1.41179031125E9,166,18,0,0
1.411793912E9,166,18,0,0
1.41179751525E9,166,18,0,0
1.41180111825E9,166,18,0,0
1.41180471925E9,166,18,0,0
1.41180832025E9,154,17,0,0
1.41181192525E9,154,17,0,0
1.41181552625E9,178,19,0,0
1.41181912825E9,166,18,0,0
1.41182273825E9,154,17,0,0
1.41182634825E9,178,18,0,0
1.41182996025E9,118,15,0,0
1.41183356125E9,118,15,0,0
1.41183716625E9,118,15,0,0
1.41184078325E9,118,15,0,0
1.41184438925E9,118,15,0,0
1.41184799325E9,190,18,0,0
1.41185159525E9,190,18,0,0
1.41185519625E9,190,18,0,0
1.41185879825E9,190,18,0,0
1.41186239975E9,190,18,0,0
1.41186600225E9,190,18,0,0
1.41186961525E9,250,19,0,0
1.41187322125E9,250,19,0,0
1.41187682425E9,226,18,0,0
1.4118804285E9,202,17,0,0
1.41188403125E9,178,16,0,0
1.41188763225E9,178,16,0,0
1.41189123325E9,118,15,0,0
1.4118948355E9,118,15,0,0
1.41189844625E9,118,15,0,0
1.41190205325E9,70,14,0,0
1.41190565525E9,70,14,0,0
1.41190925925E9,70,14,0,0
1.41191286025E9,70,14,0,0
1.41191646125E9,70,14,0,0
1.41192006525E9,70,14,0,0
1.41192366725E9,70,14,0,0
1.41192727225E9,70,14,0,0
1.41193087425E9,70,14,0,0
1.41193447625E9,130,15,0,0
1.41193807725E9,130,15,0,0
1.41194167825E9,130,15,0,0
1.41194528625E9,130,15,0,0
1.41194888925E9,130,15,0,0
1.41195249525E9,130,15,0,0
1.41195609825E9,130,15,0,0
1.41195970325E9,130,15,0,0
1.41196330425E9,130,15,0,0
1.41196690525E9,130,15,0,0
1.41197050625E9,130,15,0,0
1.41197410725E9,130,15,0,0
1.41197771825E9,130,15,0,0
1.41198131925E9,130,15,0,0
1.41198492525E9,130,15,0,0
1.41198852825E9,130,15,0,0
1.41199213725E9,130,15,0,0
1.41199573925E9,142,16,0,0
1.41199935225E9,214,19,0,0
1.41200295425E9,227,20,0,0
1.41200655725E9,219,23,0,0
1.41201015925E9,219,23,0,0
1.41201376125E9,251,22,0,0
1.41201736225E9,231,25,0,0
1.41202096325E9,255,26,0,0
1.41202456725E9,279,27,0,0
1.41202817025E9,279,27,0,0
1.41203177225E9,253,24,0,0
1.41203537325E9,231,25,0,0
1.41203898425E9,243,26,0,0
1.41204258525E9,218,24,0,0
1.41204618825E9,215,21,0,0
1.41204979525E9,219,25,0,0
1.41205339625E9,216,22,0,0
1.41205700225E9,219,25,0,0
1.41206060925E9,183,23,0,0
1.41206421525E9,183,23,0,0
1.41206781725E9,183,23,0,0
1.41207142125E9,182,22,0,0
1.41207502225E9,182,22,0,0
1.4120786225E9,182,22,0,0
1.41208222325E9,254,26,0,0
1.41208582525E9,313,29,2,0
1.41208942925E9,313,29,2,0
1.41209303025E9,291,30,1,0
1.41209663225E9,266,28,0,0
1.41210023425E9,240,25,0,0
1.412103835E9,242,27,0,0
1.41210743825E9,243,28,0,0
1.41211103925E9,219,27,0,0
1.41211464225E9,204,23,0,0
1.41211824425E9,190,20,0,0
1.4121218445E9,194,24,0,0
1.41212544825E9,194,24,0,0
1.41212904925E9,194,24,0,0
1.41213265125E9,194,24,0,0
1.41213625425E9,176,17,0,0
1.41213985525E9,168,20,0,0
1.41214345725E9,168,20,0,0
1.41214705825E9,156,19,0,0
1.41215065925E9,156,19,0,0
1.41215426425E9,144,18,0,0
1.41215786825E9,143,17,0,0
1.41216146925E9,144,18,0,0
1.41216507025E9,144,18,0,0
1.4121686725E9,144,18,0,0
1.41217227325E9,156,19,0,0
1.4121758735E9,204,23,0,0
1.41217947425E9,144,22,0,0
1.41218307525E9,188,20,0,0
1.41218667825E9,252,25,0,0
1.41219027925E9,252,25,0,0
1.41219388225E9,251,24,0,0
1.41219748325E9,252,25,0,0
1.41220108425E9,248,21,0,0
1.41220468525E9,190,22,0,0
1.41220828625E9,190,22,0,0
1.41221188825E9,190,22,0,0
1.41221549025E9,190,22,0,0
1.41221909425E9,189,21,0,0
1.4122226965E9,186,18,0,0
1.41222630525E9,186,18,0,0
1.41222990925E9,190,22,0,0
1.41223351225E9,190,22,0,0
1.41223711325E9,190,22,0,0
1.41224071525E9,190,22,0,0
1.41224431725E9,187,19,0,0
1.41224791925E9,161,15,0,0
1.41225152225E9,141,18,0,0
1.41225512525E9,145,22,0,0
1.4122587275E9,145,22,0,0
1.41226233125E9,147,24,0,0
1.41226593425E9,145,22,0,0
1.41226953525E9,217,25,0,0
1.4122731395E9,215,23,0,0
1.41227674025E9,240,25,0,0
1.41228034125E9,242,27,0,0
1.41228394225E9,241,26,0,0
1.4122875425E9,241,26,0,0
1.41229114525E9,240,25,0,0
1.41229474725E9,238,23,0,0
1.41229834825E9,237,22,0,0
1.41230195325E9,241,26,0,0
1.41230555525E9,193,24,0,0
1.41230915625E9,181,23,0,0
1.41231275725E9,157,21,0,0
1.41231636025E9,181,22,0,0
1.41231996125E9,180,21,0,0
1.41232356225E9,154,18,0,0
1.41232716925E9,144,19,0,0
1.41233077025E9,133,19,0,0
1.41233437825E9,133,19,0,0
1.41233798225E9,242,29,0,0
1.41234158325E9,242,29,0,0
1.41234518625E9,242,29,0,0
1.4123487885E9,241,28,0,0
1.41235239125E9,252,28,0,0
1.41235599225E9,251,27,0,0
1.41235959325E9,343,33,1,0
1.41236319425E9,365,32,0,0
1.41236679625E9,345,29,2,0
1.41237039725E9,335,30,0,0
1.41237400025E9,334,29,0,0
1.41237760625E9,250,25,0,0
1.41238120925E9,249,24,0,0
1.41238481025E9,236,22,0,0
1.41238841425E9,222,19,0,0
1.41239201825E9,174,15,0,0
1.41239561925E9,161,13,0,0
1.41239922025E9,137,12,0,0
1.41240282125E9,137,12,0,0
1.41240642325E9,113,10,0,0
1.41241002425E9,113,10,0,0
1.41241362825E9,113,10,0,0
1.41241723125E9,113,10,0,0
1.41242083325E9,113,10,0,0
1.41242444025E9,113,10,0,0
1.41242804125E9,113,10,0,0
1.4124316415E9,185,16,0,0
1.41243524425E9,185,16,0,0
1.41243884725E9,185,16,0,0
1.41244244825E9,185,16,0,0
1.41244605725E9,185,16,0,0
1.41244966125E9,185,16,0,0
1.41245326225E9,185,16,0,0
1.41245686325E9,185,16,0,0
1.41246046625E9,185,16,0,0
1.41246406825E9,185,16,0,0
1.41246766925E9,221,19,0,0
1.41247127025E9,221,19,0,0
1.41247487625E9,221,19,0,0
1.41247847925E9,221,19,0,0
1.41248208025E9,197,18,0,0
1.41248568125E9,197,18,0,0
1.41248928625E9,197,18,0,0
1.41249288825E9,197,18,0,0
1.41249648925E9,173,17,0,0
1.41250009325E9,173,17,0,0
1.41250369425E9,173,17,0,0
1.41250729525E9,173,17,0,0
1.41251089625E9,173,17,0,0
1.41251449725E9,173,17,0,0
1.41251810625E9,173,17,0,0
1.41252170725E9,173,17,0,0
1.41252531425E9,149,16,0,0
1.41252891525E9,149,16,0,0
1.41253251625E9,149,16,0,0
1.41253611925E9,137,15,0,0
1.41253972025E9,137,15,0,0
1.41254332125E9,125,14,0,0
1.41254692925E9,113,13,0,0
1.41255053725E9,101,12,0,0
1.41255413825E9,149,12,0,0
1.41255773925E9,65,9,0,0
1.41256134325E9,65,9,0,0
1.41256494425E9,65,9,0,0
1.41256854525E9,65,9,0,0
1.41257214825E9,65,9,0,0
1.41257575025E9,65,9,0,0
1.41257935225E9,65,9,0,0
1.41258295325E9,41,7,0,0
1.41258655525E9,41,7,0,0
1.41259015725E9,17,6,0,0
1.41259376025E9,17,6,0,0
1.41259736325E9,17,6,0,0
1.41260096425E9,34,12,0,0
1.41260457125E9,130,14,0,0
